community,quarter,avg_price_usd,avg_price_per_sqft,n_transactions,avg_area,avg_bedrooms,pct_furnished,avg_metro_dist,ln_price_per_sqft,avg_mortgage_rate_pct,cbuae_base_rate_pct
DAMAC Lagoons,2022Q3,1090866.6666666667,288.4074074074074,27,3861.074074074074,4.0,0.1111111111111111,66.74074074074075,5.664374089572657,2.9,1.4
DAMAC Lagoons,2022Q4,1219722.2222222222,294.77777777777777,27,4134.740740740741,4.185185185185185,0.2962962962962963,67.66666666666667,5.686221776801521,5.9,4.4
DAMAC Lagoons,2023Q1,1518833.3333333333,337.7916666666667,24,4451.5,4.333333333333333,0.375,76.41666666666667,5.822429334639762,5.9,4.4
DAMAC Lagoons,2023Q2,1464040.0,342.55,20,4225.3,4.0,0.3,72.6,5.836417632448908,5.9,4.4
DAMAC Lagoons,2023Q3,1633834.7826086956,359.3478260869565,23,4591.739130434783,4.434782608695652,0.391304347826087,72.08695652173913,5.884290794325975,6.9,5.4
DAMAC Lagoons,2023Q4,1530025.0,374.6666666666667,24,4083.625,4.0,0.25,69.25,5.926036741785527,6.9,5.4
DAMAC Lagoons,2024Q1,1523212.5,367.2916666666667,24,4148.166666666667,4.416666666666667,0.0833333333333333,78.66666666666667,5.906156264484025,6.9,5.4
DAMAC Lagoons,2024Q2,1549552.0,366.36,25,4135.4,4.24,0.4,64.28,5.903616456534786,6.9,5.4
DAMAC Lagoons,2024Q3,1408907.4074074074,363.6296296296296,27,3798.1111111111113,3.888888888888889,0.2592592592592592,64.66666666666667,5.896135848613668,6.15,4.65
DAMAC Lagoons,2024Q4,1509084.6153846155,354.7692307692308,26,4292.2307692307695,4.346153846153846,0.1923076923076923,68.76923076923077,5.871467523927413,6.15,4.65
DAMAC Lagoons,2025Q1,1473616.1290322582,367.96774193548384,31,3987.3870967741937,4.0,0.2258064516129032,65.25806451612904,5.907995276542752,6.15,4.65
DAMAC Lagoons,2025Q2,1320831.25,354.625,32,3705.0625,3.96875,0.34375,74.34375,5.871060893129015,6.15,4.65
DAMAC Lagoons,2025Q3,1656692.0,362.8,25,4554.56,4.32,0.32,63.36,5.893851718240982,5.5,4.0
DAMAC Lagoons,2025Q4,1523280.0,365.73333333333335,30,4176.033333333334,4.266666666666667,0.2333333333333333,69.83333333333333,5.901904470395339,5.5,4.0
DAMAC Lagoons,2026Q1,1455730.7692307692,361.15384615384613,26,4075.307692307693,4.038461538461538,0.2692307692307692,74.0,5.889304034180826,5.5,4.0
DAMAC Lagoons,2026Q2,1254025.0,326.75,4,3853.5,4.0,0.5,89.25,5.789195352504331,5.5,4.0
DIFC,2020Q1,1490216.1290322582,744.0967741935484,31,1995.6129032258063,2.4193548387096775,0.2580645161290322,14.258064516129032,6.612171099215145,3.0,1.5
DIFC,2020Q2,1501866.6666666667,672.9444444444445,18,2065.3333333333335,2.611111111111111,0.1111111111111111,13.555555555555555,6.5116627771206375,1.9,0.4
DIFC,2020Q3,1985976.4705882352,739.2352941176471,17,2570.529411764706,3.1176470588235294,0.1764705882352941,10.529411764705882,6.605616265558928,1.9,0.4
DIFC,2020Q4,1146642.105263158,729.8421052631579,19,1618.2105263157894,2.473684210526316,0.3157894736842105,11.789473684210526,6.5928282165874235,1.9,0.4
DIFC,2021Q1,1616409.375,743.59375,32,2122.9375,2.6875,0.3125,14.8125,6.611494850755484,1.9,0.4
DIFC,2021Q2,1682862.0689655172,773.3448275862069,29,2142.7241379310344,2.793103448275862,0.3103448275862069,13.586206896551724,6.6507250391398145,1.9,0.4
DIFC,2021Q3,1587840.0,820.0666666666667,30,1875.6,2.3333333333333335,0.3,12.9,6.709385637766575,1.9,0.4
DIFC,2021Q4,1948286.6666666667,841.2,30,2359.5,2.7333333333333334,0.1666666666666666,13.533333333333331,6.734829443828545,1.9,0.4
DIFC,2022Q1,1502685.7142857143,1016.5714285714286,21,1496.428571428571,2.142857142857143,0.3809523809523809,13.333333333333334,6.924190899730412,1.9,0.4
DIFC,2022Q2,1523668.4210526317,1014.0526315789474,19,1585.2105263157894,2.210526315789474,0.3157894736842105,12.947368421052632,6.921710087714319,2.9,1.4
DIFC,2022Q3,2220464.285714286,1057.357142857143,28,2066.964285714286,2.607142857142857,0.2857142857142857,13.25,6.963527812298233,2.9,1.4
DIFC,2022Q4,2325596.4285714286,1101.821428571429,28,2084.0,2.6785714285714284,0.3571428571428571,11.285714285714286,7.0047199335438375,5.9,4.4
DIFC,2023Q1,2110463.1578947366,1126.7368421052631,19,1778.9473684210527,2.4210526315789473,0.1052631578947368,12.263157894736842,7.027080983761515,5.9,4.4
DIFC,2023Q2,1778833.3333333333,1246.571428571429,21,1431.095238095238,1.8571428571428572,0.238095238095238,9.571428571428571,7.1281522046282415,5.9,4.4
DIFC,2023Q3,2243404.761904762,1264.3809523809523,21,1728.952380952381,2.7142857142857144,0.1904761904761904,12.761904761904765,7.1423379156763875,6.9,5.4
DIFC,2023Q4,2146017.6470588236,1324.4117647058824,17,1652.6470588235295,2.176470588235294,0.2352941176470588,22.529411764705884,7.188723688679456,6.9,5.4
DIFC,2024Q1,2263745.4545454546,1262.909090909091,22,1726.409090909091,2.272727272727273,0.1818181818181818,14.227272727272728,7.141173141065594,6.9,5.4
DIFC,2024Q2,2277453.846153846,1406.5384615384614,26,1709.7692307692307,2.230769230769231,0.3076923076923077,15.307692307692308,7.248886973121944,6.9,5.4
DIFC,2024Q3,2958553.846153846,1283.5,26,2306.153846153846,2.6538461538461537,0.1538461538461538,12.346153846153848,7.157346000311195,6.15,4.65
DIFC,2024Q4,2381951.8518518517,1354.111111111111,27,1767.851851851852,2.407407407407407,0.3333333333333333,10.25925925925926,7.210900511487283,6.15,4.65
DIFC,2025Q1,2164586.363636364,1238.3181818181818,22,1766.090909090909,2.363636363636364,0.1818181818181818,10.454545454545457,7.1215094329996225,6.15,4.65
DIFC,2025Q2,2283550.0,1299.7272727272727,22,1766.1818181818182,2.227272727272727,0.1363636363636363,14.545454545454543,7.169909731230794,6.15,4.65
DIFC,2025Q3,3581750.0,1337.1875,16,2538.0,3.25,0.4375,10.4375,7.198323806611136,5.5,4.0
DIFC,2025Q4,2219293.103448276,1245.896551724138,29,1790.1724137931035,2.413793103448276,0.2068965517241379,17.310344827586206,7.127610671602246,5.5,4.0
DIFC,2026Q1,1888350.0,1299.5,14,1461.428571428571,2.0,0.1428571428571428,13.5,7.169734854081545,5.5,4.0
DIFC,2026Q2,2885514.285714286,1315.857142857143,7,2202.1428571428573,3.0,0.2857142857142857,23.571428571428573,7.182243551932922,5.5,4.0
Damac Hills,2020Q1,382479.3103448276,191.0,29,2014.9655172413793,2.2413793103448274,0.3793103448275862,76.75862068965517,5.25227342804663,3.0,1.5
Damac Hills,2020Q2,431061.5384615384,189.26923076923077,26,2358.1153846153848,2.576923076923077,0.3076923076923077,72.46153846153847,5.243170502844496,1.9,0.4
Damac Hills,2020Q3,353877.77777777775,167.05555555555554,18,2163.1111111111113,2.7222222222222223,0.0,64.0,5.118326425092365,1.9,0.4
Damac Hills,2020Q4,347356.0,177.36,25,2021.76,2.56,0.28,74.68,5.178181565308056,1.9,0.4
Damac Hills,2021Q1,325728.5714285714,188.3809523809524,21,1797.2380952380952,2.0952380952380953,0.0476190476190476,78.61904761904762,5.23846625501918,1.9,0.4
Damac Hills,2021Q2,621737.5,194.875,16,3134.5,3.125,0.25,74.25,5.27235832737794,1.9,0.4
Damac Hills,2021Q3,361205.2631578947,197.78947368421052,19,1811.8947368421052,2.0526315789473686,0.1578947368421052,80.15789473684211,5.28720320080697,1.9,0.4
Damac Hills,2021Q4,415338.09523809527,209.0952380952381,21,1984.3809523809523,2.0952380952380953,0.238095238095238,76.76190476190476,5.342789832838294,1.9,0.4
Damac Hills,2022Q1,396080.9523809524,219.8571428571429,21,1756.6190476190477,2.1904761904761907,0.238095238095238,68.80952380952381,5.392977984783566,1.9,0.4
Damac Hills,2022Q2,413400.0,268.2,15,1562.4666666666667,1.9333333333333331,0.4666666666666667,89.66666666666667,5.591732970847578,2.9,1.4
Damac Hills,2022Q3,546365.2173913043,266.60869565217394,23,1990.4347826086955,2.217391304347826,0.217391304347826,68.78260869565217,5.5857820240625555,2.9,1.4
Damac Hills,2022Q4,665865.5172413794,285.0344827586207,29,2379.8275862068967,2.5172413793103448,0.2758620689655172,65.55172413793103,5.652610165085203,5.9,4.4
Damac Hills,2023Q1,721148.3870967742,283.4516129032258,31,2458.2258064516127,2.6451612903225805,0.1290322580645161,73.74193548387096,5.647041431010697,5.9,4.4
Damac Hills,2023Q2,632631.8181818182,303.6363636363636,22,2132.1363636363635,2.363636363636364,0.3181818181818182,74.18181818181819,5.715830813172375,5.9,4.4
Damac Hills,2023Q3,689785.0,330.75,20,2096.5,2.4,0.2,64.5,5.801362802995065,6.9,5.4
Damac Hills,2023Q4,776831.8181818182,333.77272727272725,22,2379.090909090909,2.4545454545454546,0.3181818181818182,67.13636363636364,5.8104603040932945,6.9,5.4
Damac Hills,2024Q1,729986.3636363636,325.04545454545456,22,2280.409090909091,2.6818181818181817,0.1818181818181818,65.22727272727273,5.78396503269008,6.9,5.4
Damac Hills,2024Q2,729892.0,339.08,25,2082.24,2.68,0.24,72.56,5.826236067740205,6.9,5.4
Damac Hills,2024Q3,658666.6666666666,328.962962962963,27,1949.3333333333333,1.962962962962963,0.3703703703703703,72.03703703703704,5.795945169847719,6.15,4.65
Damac Hills,2024Q4,820688.0,329.24,25,2510.2,2.76,0.28,68.2,5.796786968104443,6.15,4.65
Damac Hills,2025Q1,650468.0,330.72,25,1950.0,2.36,0.36,72.56,5.8012720959334585,6.15,4.65
Damac Hills,2025Q2,688038.7096774194,320.258064516129,31,2141.0,2.2580645161290325,0.0967741935483871,73.41935483870968,5.769127122399297,6.15,4.65
Damac Hills,2025Q3,710519.3548387097,309.38709677419354,31,2299.3548387096776,2.6451612903225805,0.1290322580645161,61.83870967741935,5.734593233242805,5.5,4.0
Damac Hills,2025Q4,845340.0,319.0,15,2621.8,2.933333333333333,0.2,61.93333333333333,5.765191102784844,5.5,4.0
Damac Hills,2026Q1,637815.3846153846,317.7692307692308,26,2009.2307692307693,2.3461538461538463,0.1923076923076923,68.8076923076923,5.761325429935228,5.5,4.0
Damac Hills,2026Q2,541611.1111111111,329.44444444444446,9,1614.0,2.111111111111111,0.1111111111111111,74.88888888888889,5.797407734095606,5.5,4.0
Damac Hills 2,2020Q1,528156.0,127.96,25,4160.92,4.12,0.32,102.64,4.8517177150813176,3.0,1.5
Damac Hills 2,2020Q2,561640.9090909091,124.13636363636364,22,4544.727272727273,4.363636363636363,0.1818181818181818,98.4090909090909,4.821380668115389,1.9,0.4
Damac Hills 2,2020Q3,501785.0,122.2,20,4144.4,4.15,0.2,99.7,4.805659046737495,1.9,0.4
Damac Hills 2,2020Q4,489150.0,119.7,20,4150.6,3.85,0.35,107.85,4.784988612563928,1.9,0.4
Damac Hills 2,2021Q1,496220.8333333333,122.08333333333331,24,4092.0833333333335,4.083333333333333,0.0416666666666666,95.875,4.804703871663167,1.9,0.4
Damac Hills 2,2021Q2,570800.0,133.8095238095238,21,4277.476190476191,4.190476190476191,0.2857142857142857,102.57142857142856,4.896417324604369,1.9,0.4
Damac Hills 2,2021Q3,552356.6666666666,132.93333333333334,30,4198.5,4.233333333333333,0.1333333333333333,102.9,4.889847749419574,1.9,0.4
Damac Hills 2,2021Q4,580860.0,142.95,20,4075.6,4.1,0.15,101.85,4.9624949187683205,1.9,0.4
Damac Hills 2,2022Q1,604833.3333333334,160.83333333333334,18,3743.777777777778,4.055555555555555,0.1666666666666666,104.94444444444444,5.080368632110931,1.9,0.4
Damac Hills 2,2022Q2,696130.0,165.9,30,4201.033333333334,4.066666666666666,0.2666666666666666,91.06666666666666,5.111385197196399,2.9,1.4
Damac Hills 2,2022Q3,893504.7619047619,176.95238095238096,21,4977.047619047619,4.666666666666667,0.2857142857142857,100.57142857142856,5.175880662210306,2.9,1.4
Damac Hills 2,2022Q4,725253.8461538461,187.0,26,3917.5384615384614,3.9615384615384617,0.3461538461538461,101.53846153846152,5.231108616854587,5.9,4.4
Damac Hills 2,2023Q1,802453.5714285715,203.32142857142856,28,3974.964285714286,4.035714285714286,0.2142857142857142,97.78571428571428,5.314788118775878,5.9,4.4
Damac Hills 2,2023Q2,872014.8148148148,214.14814814814815,27,4058.259259259259,4.037037037037037,0.1851851851851851,93.8148148148148,5.366668056571962,5.9,4.4
Damac Hills 2,2023Q3,942096.4285714284,223.82142857142856,28,4202.178571428572,4.214285714285714,0.1785714285714285,97.14285714285714,5.4108485400494715,6.9,5.4
Damac Hills 2,2023Q4,849625.0,218.42857142857144,28,3852.0,4.0,0.25,104.21428571428572,5.386459056873749,6.9,5.4
Damac Hills 2,2024Q1,867719.0476190476,226.71428571428572,21,3831.0,3.952380952380953,0.1904761904761904,99.8095238095238,5.423690571471096,6.9,5.4
Damac Hills 2,2024Q2,1039093.1034482758,215.82758620689657,29,4774.758620689655,4.517241379310345,0.3448275862068966,92.6206896551724,5.374479876938228,6.9,5.4
Damac Hills 2,2024Q3,978550.0,228.34615384615384,26,4297.7692307692305,4.076923076923077,0.1538461538461538,110.03846153846152,5.430862696249194,6.15,4.65
Damac Hills 2,2024Q4,991750.0,219.16666666666663,18,4499.277777777777,4.388888888888889,0.1666666666666666,92.5,5.38983247538381,6.15,4.65
Damac Hills 2,2025Q1,1033563.6363636364,234.5909090909091,22,4403.818181818182,4.454545454545454,0.3181818181818182,95.54545454545456,5.457843184790411,6.15,4.65
Damac Hills 2,2025Q2,825128.0,216.64,25,3755.04,3.88,0.24,94.88,5.37823698972391,6.15,4.65
Damac Hills 2,2025Q3,896981.8181818182,208.8181818181818,22,4210.681818181818,4.136363636363637,0.2272727272727272,98.6818181818182,5.341463929890728,5.5,4.0
Damac Hills 2,2025Q4,903286.2068965518,216.55172413793105,29,4179.482758620689,4.103448275862069,0.3448275862068966,97.03448275862068,5.377829429475771,5.5,4.0
Damac Hills 2,2026Q1,797942.8571428572,225.95238095238096,21,3512.190476190476,4.0476190476190474,0.238095238095238,105.61904761904762,5.420324273320605,5.5,4.0
Damac Hills 2,2026Q2,766500.0,218.25,8,3524.375,3.75,0.0,94.125,5.385641194719711,5.5,4.0
Discovery Gardens,2020Q1,115852.17391304349,128.7391304347826,23,896.4347826086956,1.2608695652173914,0.3478260869565217,15.130434782608695,4.857788112172441,3.0,1.5
Discovery Gardens,2020Q2,129094.44444444444,118.27777777777776,18,1084.1666666666667,1.6111111111111112,0.2222222222222222,21.833333333333332,4.773035906997315,1.9,0.4
Discovery Gardens,2020Q3,114170.58823529413,120.17647058823528,17,976.2941176470588,1.411764705882353,0.1764705882352941,12.764705882352942,4.788961250761406,1.9,0.4
Discovery Gardens,2020Q4,130411.42857142857,115.34285714285714,35,1161.571428571429,1.5714285714285714,0.2857142857142857,22.771428571428572,4.747909059363527,1.9,0.4
Discovery Gardens,2021Q1,119948.14814814816,125.96296296296296,27,940.8888888888888,1.2592592592592593,0.3333333333333333,17.11111111111111,4.835987919002866,1.9,0.4
Discovery Gardens,2021Q2,142880.95238095237,126.9047619047619,21,1150.6190476190477,1.761904761904762,0.2857142857142857,16.142857142857142,4.843436898876522,1.9,0.4
Discovery Gardens,2021Q3,134140.0,130.16,25,1026.56,1.16,0.2,14.48,4.868764462910782,1.9,0.4
Discovery Gardens,2021Q4,168320.83333333334,146.95833333333334,24,1118.1666666666667,1.6666666666666667,0.25,15.208333333333334,4.990149099888106,1.9,0.4
Discovery Gardens,2022Q1,159075.0,157.0,20,961.2,1.1,0.35,14.05,5.056245805348308,1.9,0.4
Discovery Gardens,2022Q2,209733.33333333337,176.38095238095238,21,1170.6190476190477,1.7142857142857142,0.238095238095238,11.571428571428571,5.172646158042647,2.9,1.4
Discovery Gardens,2022Q3,217691.66666666663,183.125,24,1222.625,1.625,0.4166666666666667,17.583333333333332,5.210168979771332,2.9,1.4
Discovery Gardens,2022Q4,178925.0,181.0,16,990.375,1.6875,0.25,14.875,5.198497031265826,5.9,4.4
Discovery Gardens,2023Q1,236591.30434782608,200.95652173913044,23,1147.9130434782608,1.7826086956521738,0.1304347826086956,13.608695652173912,5.303088574905177,5.9,4.4
Discovery Gardens,2023Q2,189357.14285714287,215.33333333333337,21,892.1904761904761,1.2857142857142858,0.1904761904761904,14.285714285714286,5.372187215114492,5.9,4.4
Discovery Gardens,2023Q3,226816.66666666663,208.23333333333332,30,1087.7,1.7,0.2666666666666666,13.6,5.338659245831415,6.9,5.4
Discovery Gardens,2023Q4,241452.1739130435,216.34782608695653,23,1123.2608695652175,1.565217391304348,0.0434782608695652,15.782608695652174,5.376887418489866,6.9,5.4
Discovery Gardens,2024Q1,225466.66666666663,229.91666666666663,24,991.25,1.375,0.2916666666666667,18.041666666666668,5.437716924429286,6.9,5.4
Discovery Gardens,2024Q2,222124.1379310345,214.20689655172413,29,1059.2758620689656,1.4482758620689655,0.1724137931034483,16.275862068965516,5.366942354282104,6.9,5.4
Discovery Gardens,2024Q3,271438.09523809527,224.9047619047619,21,1209.3809523809523,1.8571428571428572,0.3333333333333333,13.19047619047619,5.415677032172694,6.15,4.65
Discovery Gardens,2024Q4,207492.3076923077,225.76923076923077,26,897.0,1.2692307692307692,0.3461538461538461,14.538461538461538,5.41951337480066,6.15,4.65
Discovery Gardens,2025Q1,258076.92307692303,210.42307692307693,26,1288.5,1.7692307692307692,0.3846153846153846,20.192307692307693,5.349120156042344,6.15,4.65
Discovery Gardens,2025Q2,210886.66666666663,219.06666666666663,30,979.5333333333332,1.2666666666666666,0.2333333333333333,19.133333333333333,5.389376097495004,6.15,4.65
Discovery Gardens,2025Q3,270871.4285714286,211.23809523809524,21,1288.857142857143,1.8095238095238095,0.1428571428571428,11.285714285714286,5.352985910746835,5.5,4.0
Discovery Gardens,2025Q4,204535.7142857143,227.5,14,893.5714285714286,1.2857142857142858,0.2857142857142857,13.571428571428571,5.427150238391005,5.5,4.0
Discovery Gardens,2026Q1,197069.69696969696,209.9393939393939,33,925.2727272727273,1.3333333333333333,0.3636363636363636,14.242424242424242,5.346818888775791,5.5,4.0
Discovery Gardens,2026Q2,227566.66666666663,209.66666666666663,6,1143.0,1.8333333333333333,0.3333333333333333,11.5,5.345518968032331,5.5,4.0
Downtown Dubai,2020Q1,643933.3333333334,612.1111111111111,18,1061.2777777777778,1.3333333333333333,0.2777777777777778,16.72222222222222,6.4169138201364975,3.0,1.5
Downtown Dubai,2020Q2,601350.0,575.6666666666666,24,1037.6666666666667,1.5,0.2083333333333333,17.875,6.355528789478569,1.9,0.4
Downtown Dubai,2020Q3,765288.2352941176,613.9411764705883,17,1192.470588235294,1.4705882352941178,0.2352941176470588,14.0,6.419899119763835,1.9,0.4
Downtown Dubai,2020Q4,554411.7647058824,571.5294117647059,17,981.529411764706,1.5294117647058822,0.1764705882352941,16.647058823529413,6.348315946065847,1.9,0.4
Downtown Dubai,2021Q1,578686.3636363636,630.2272727272727,22,910.0909090909092,1.2727272727272727,0.1818181818181818,18.5,6.446080504691563,1.9,0.4
Downtown Dubai,2021Q2,594162.8571428572,621.6285714285714,35,942.4285714285714,1.3714285714285714,0.2,12.285714285714286,6.432342762328789,1.9,0.4
Downtown Dubai,2021Q3,905500.0,694.9166666666666,24,1285.2083333333333,1.7083333333333333,0.375,13.416666666666666,6.543791934298985,1.9,0.4
Downtown Dubai,2021Q4,761446.1538461539,749.7692307692307,26,1032.6923076923076,1.4230769230769231,0.1153846153846153,15.346153846153848,6.619765466875673,1.9,0.4
Downtown Dubai,2022Q1,1067852.1739130437,772.9130434782609,23,1356.7391304347825,2.0,0.217391304347826,18.695652173913043,6.650166549993536,1.9,0.4
Downtown Dubai,2022Q2,800075.0,806.7857142857143,28,1002.4285714285714,1.4285714285714286,0.1071428571428571,11.892857142857142,6.693058099286845,2.9,1.4
Downtown Dubai,2022Q3,1230700.0,952.2666666666668,30,1257.8333333333333,1.7666666666666666,0.3666666666666666,9.966666666666669,6.858845107612129,2.9,1.4
Downtown Dubai,2022Q4,940995.4545454546,897.9545454545455,22,1050.6363636363635,1.5909090909090908,0.3636363636363636,14.636363636363637,6.800119449487175,5.9,4.4
Downtown Dubai,2023Q1,918156.5217391304,961.782608695652,23,951.695652173913,1.2608695652173914,0.0869565217391304,15.08695652173913,6.868788446641873,5.9,4.4
Downtown Dubai,2023Q2,908637.837837838,975.5945945945946,37,927.081081081081,1.2972972972972974,0.2702702702702703,14.972972972972974,6.88304712573047,5.9,4.4
Downtown Dubai,2023Q3,957609.5238095238,1025.4761904761904,21,923.809523809524,1.238095238095238,0.1904761904761904,20.428571428571427,6.932912359764788,6.9,5.4
Downtown Dubai,2023Q4,1035622.2222222222,1113.6666666666667,18,910.2777777777778,1.3333333333333333,0.2222222222222222,18.166666666666668,7.015413153688647,6.9,5.4
Downtown Dubai,2024Q1,1027658.6206896552,1080.448275862069,29,982.9655172413792,1.4482758620689655,0.3793103448275862,13.482758620689657,6.985131304243098,6.9,5.4
Downtown Dubai,2024Q2,1091661.5384615385,1103.1153846153843,26,972.7692307692308,1.3846153846153846,0.2307692307692307,11.461538461538462,7.005893623587704,6.9,5.4
Downtown Dubai,2024Q3,1299507.4074074074,1142.6296296296296,27,1106.888888888889,1.6296296296296295,0.2962962962962963,13.703703703703704,7.041087577714712,6.15,4.65
Downtown Dubai,2024Q4,1291844.4444444445,1147.0,27,1117.0,1.5925925925925926,0.2222222222222222,14.703703703703704,7.044905117129371,6.15,4.65
Downtown Dubai,2025Q1,1084115.7894736845,1076.3157894736842,19,993.0,1.4210526315789471,0.3157894736842105,10.894736842105264,6.981299182304507,6.15,4.65
Downtown Dubai,2025Q2,1335492.3076923075,963.0769230769232,13,1282.8461538461538,1.6153846153846154,0.3076923076923077,12.461538461538462,6.8701332871925525,6.15,4.65
Downtown Dubai,2025Q3,1174516.6666666667,1088.9444444444443,18,1051.0555555555557,1.5,0.2222222222222222,11.833333333333334,6.992964106429111,5.5,4.0
Downtown Dubai,2025Q4,985572.4137931034,996.3448275862067,29,1001.103448275862,1.3103448275862069,0.2068965517241379,11.93103448275862,6.904093410102853,5.5,4.0
Downtown Dubai,2026Q1,1090859.259259259,1072.1851851851852,27,1025.148148148148,1.5925925925925926,0.2962962962962963,17.37037037037037,6.977454074085878,5.5,4.0
Downtown Dubai,2026Q2,1349488.888888889,1047.888888888889,9,1311.5555555555557,1.5555555555555556,0.4444444444444444,17.666666666666668,6.954532837207665,5.5,4.0
Dubai Creek Harbour,2020Q1,597720.8333333334,312.75,24,1957.4583333333333,2.4583333333333335,0.0416666666666666,42.5,5.745404149347021,3.0,1.5
Dubai Creek Harbour,2020Q2,657656.0,331.24,25,1901.24,2.68,0.2,37.92,5.802843188165499,1.9,0.4
Dubai Creek Harbour,2020Q3,566570.5882352941,306.61764705882354,34,1796.6176470588234,2.5,0.3529411764705882,36.14705882352941,5.725601522050841,1.9,0.4
Dubai Creek Harbour,2020Q4,689928.5714285715,311.10714285714283,28,2237.785714285714,2.857142857142857,0.25,32.642857142857146,5.740137363643688,1.9,0.4
Dubai Creek Harbour,2021Q1,663864.2857142857,336.85714285714283,28,1950.7142857142856,2.357142857142857,0.3214285714285714,35.92857142857143,5.819658932042003,1.9,0.4
Dubai Creek Harbour,2021Q2,600633.3333333334,358.6666666666667,27,1701.2222222222222,2.3703703703703702,0.1851851851851851,41.44444444444444,5.88239345205362,1.9,0.4
Dubai Creek Harbour,2021Q3,582221.052631579,365.3684210526315,19,1629.4736842105262,2.4210526315789473,0.2105263157894736,36.473684210526315,5.900906217255291,1.9,0.4
Dubai Creek Harbour,2021Q4,661370.8333333334,375.5416666666667,24,1734.2916666666667,2.2916666666666665,0.1666666666666666,38.0,5.928369428208464,1.9,0.4
Dubai Creek Harbour,2022Q1,652350.0,415.0,26,1574.6153846153843,2.3076923076923075,0.1538461538461538,35.5,6.028278520230698,1.9,0.4
Dubai Creek Harbour,2022Q2,1031452.1739130436,458.2173913043478,23,2277.6521739130435,2.652173913043478,0.4347826086956521,38.73913043478261,6.127343725004787,2.9,1.4
Dubai Creek Harbour,2022Q3,871050.0,461.1428571428572,28,1917.5,2.3214285714285716,0.25,41.25,6.133707880334526,2.9,1.4
Dubai Creek Harbour,2022Q4,1057833.3333333333,492.48148148148147,27,2141.8518518518517,2.740740740740741,0.3333333333333333,33.7037037037037,6.199456858852376,5.9,4.4
Dubai Creek Harbour,2023Q1,841316.6666666666,531.875,24,1582.3333333333333,2.4166666666666665,0.25,35.291666666666664,6.276408499327639,5.9,4.4
Dubai Creek Harbour,2023Q2,765607.4074074074,546.925925925926,27,1428.111111111111,1.9259259259259256,0.3333333333333333,38.51851851851852,6.304313374469445,5.9,4.4
Dubai Creek Harbour,2023Q3,1139448.0,552.04,25,2137.84,2.64,0.16,40.72,6.313620507419839,6.9,5.4
Dubai Creek Harbour,2023Q4,1436213.043478261,616.5652173913044,23,2320.1304347826085,2.8260869565217392,0.2608695652173913,37.869565217391305,6.424164103532196,6.9,5.4
Dubai Creek Harbour,2024Q1,919136.0,594.28,25,1589.76,2.4,0.28,44.64,6.387350588769152,6.9,5.4
Dubai Creek Harbour,2024Q2,1161461.111111111,601.2222222222222,18,1945.888888888889,2.4444444444444446,0.2222222222222222,48.05555555555556,6.398964620306516,6.9,5.4
Dubai Creek Harbour,2024Q3,1149290.4761904762,581.2380952380952,21,2013.047619047619,2.6666666666666665,0.3333333333333333,38.80952380952381,6.365160475381018,6.15,4.65
Dubai Creek Harbour,2024Q4,676069.2307692308,580.2307692307693,26,1171.3076923076924,1.6153846153846154,0.1153846153846153,39.80769230769231,6.363425902392094,6.15,4.65
Dubai Creek Harbour,2025Q1,1050250.0,577.3,30,1878.4666666666667,2.5,0.2333333333333333,36.833333333333336,6.358362062066888,6.15,4.65
Dubai Creek Harbour,2025Q2,1150961.7647058824,569.4411764705883,34,2048.0588235294117,2.6176470588235294,0.088235294117647,32.55882352941177,6.344655487773004,6.15,4.65
Dubai Creek Harbour,2025Q3,1375229.1666666667,582.5416666666666,24,2455.875,2.6666666666666665,0.25,38.25,6.367400713639879,5.5,4.0
Dubai Creek Harbour,2025Q4,1199265.0,566.55,20,2067.15,2.6,0.15,39.6,6.339565337826575,5.5,4.0
Dubai Creek Harbour,2026Q1,749607.1428571428,536.0,14,1410.857142857143,2.2142857142857144,0.1428571428571428,36.357142857142854,6.284134161070802,5.5,4.0
Dubai Creek Harbour,2026Q2,1119428.5714285714,571.0,14,2069.0714285714284,2.5714285714285716,0.5,41.142857142857146,6.3473892096560105,5.5,4.0
Dubai Festival City,2020Q1,341420.0,281.4,25,1201.88,1.6,0.32,16.72,5.639777144680289,3.0,1.5
Dubai Festival City,2020Q2,234700.0,246.20833333333337,24,949.25,1.4583333333333333,0.0416666666666666,18.041666666666668,5.506178060997729,1.9,0.4
Dubai Festival City,2020Q3,270200.0,257.9166666666667,24,1010.6666666666666,1.2916666666666667,0.4166666666666667,15.833333333333334,5.552636535330696,1.9,0.4
Dubai Festival City,2020Q4,300596.1538461539,241.92307692307693,26,1221.423076923077,1.7307692307692308,0.3076923076923077,16.615384615384617,5.488619811673004,1.9,0.4
Dubai Festival City,2021Q1,275195.2380952381,247.8095238095238,21,1110.190476190476,1.619047619047619,0.2857142857142857,14.952380952380953,5.512660401908973,1.9,0.4
Dubai Festival City,2021Q2,308155.0,279.3,20,1115.4,1.5,0.1,13.05,5.632286472951131,1.9,0.4
Dubai Festival City,2021Q3,238122.22222222225,283.4074074074074,27,844.074074074074,1.0740740740740742,0.3333333333333333,14.296296296296296,5.646885464555814,1.9,0.4
Dubai Festival City,2021Q4,308780.0,323.2,25,973.24,1.24,0.24,10.24,5.77827132664694,1.9,0.4
